serial_no,slide_id,state,district,slide_name,road_location,latitude,longitude,material,movement_type,history
21614,MZ/CHA/84E07/2017/75,Mizoram,Champhai,,Hruikawn Rd (Zokhawthar),23.366694,93.380139,ROCK,FALL,
21615,MZ/CHA/84E07/2017/77,Mizoram,Champhai,,Hruikawn Rd (Zokhawthar),23.367333,93.380083,SOIL,SLIDE,
21616,MZ/CHA/84E07/2017/78,Mizoram,Champhai,,Hruikawn Rd (Zokhawthar),23.367806,93.381139,DEBRIS,FLOW,
21617,MZ/CHA/84E07/2017/79,Mizoram,Champhai,,ZokhawtharHruikawn Rd,23.368361,93.379667,DEBRIS,SLIDE,
21618,MZ/CHA/84E07/2017/80,Mizoram,Champhai,,ZokhawtharHruikawn Rd,23.368386,93.380632,SOIL,SLIDE,
21619,MZ/CHA/84E07/2017/81,Mizoram,Champhai,,2.3 km Dilkawn,23.369857,93.296657,DEBRIS,SLIDE,
21620,MZ/CHA/84E03/2017/62,Mizoram,Champhai,,South of Khawhai,23.370167,93.120444,ROCK,SLIDE,
21621,MZ/CHA/84E07/2017/82,Mizoram,Champhai,,Zakhowthar Melbuk Rd,23.373849,93.383061,DEBRIS,SLIDE,
21622,MZ/CHA/84E03/2017/63,Mizoram,Champhai,,Khawhai Dil,23.37492,93.1185,ROCK,SLIDE,
21623,MZ/CHA/84E07/2017/83,Mizoram,Champhai,Zokhawthar slide 4,Zakhowthar Melbuk Rd,23.375634,93.384499,DEBRIS,SLIDE,2017
21624,MZ/CHA/84E07/2017/85,Mizoram,Champhai,,Zakhowthar Melbuk Rd,23.375972,93.384639,ROCK,SLIDE,
21625,MZ/CHA/84E07/2017/86,Mizoram,Champhai,,Zakhowthar Melbuk Rd,23.376472,93.384778,DEBRIS,SLIDE,
21626,MZ/CHA/84E07/2017/87,Mizoram,Champhai,,Zakhowthar Melbuk Rd,23.3765,93.384861,DEBRIS,SLIDE,
21627,MZ/CHA/84E03/2017/65,Mizoram,Champhai,,Chalrang village,23.378571,93.218843,SOIL,SLIDE,
21628,MZ/CHA/84E07/2017/88,Mizoram,Champhai,,Zakhowthar Melbuk Rd,23.379469,93.385565,SOIL,SLIDE,
21629,MZ/CHA/84E07/2017/90,Mizoram,Champhai,,Zakhowthar Melbuk Rd,23.379732,93.383565,ROCK,SLIDE,
21630,MZ/CHA/84E07/2017/89,Mizoram,Champhai,,Zakhowthar Melbuk Rd,23.379812,93.384813,ROCK,SLIDE,
21631,MZ/CHA/84E03/2017/66,Mizoram,Champhai,,Near Khawhai school,23.38075,93.13075,SOIL,SLIDE,
21632,MZ/CHA/84E03/2017/67,Mizoram,Champhai,,Near Khawhai junction,23.380806,93.128917,ROCK,SLIDE,
21633,MZ/CHA/84E03/2017/68,Mizoram,Champhai,Khawhai slide,Khawhai Tung Tan road,23.381167,93.112917,ROCK,SLIDE,
21634,MZ/CHA/84E07/2017/92,Mizoram,Champhai,,Zakhowthar Melbuk Rd,23.382417,93.384944,SOIL,SLIDE,
21635,MZ/CHA/84E03/2017/69,Mizoram,Champhai,Khawhai slide,khawhai Tung Tan road,23.382695,93.116001,DEBRIS,SLIDE,
21636,MZ/SER/84A15/2016/30,Mizoram,Serchhip,,"Chhiahtlang Village, NH-54 Aizawl-Serchhip-Lunglei Road",23.383745,92.845792,DEBRIS,SLIDE,
21637,MZ/CHA/84E03/2017/70,Mizoram,Champhai,,Khawhai Tung Tan road,23.383778,93.115972,SOIL,SLIDE,
21638,MZ/CHA/84E03/2017/71,Mizoram,Champhai,,West of Chalrang village,23.384222,93.145528,ROCK,SLIDE,
21639,MZ/SER/84A15/2016/63,Mizoram,Serchhip,,"Chhaitlang vengchung, NH-54 Aizawl-Serchhip-Lunglei Road",23.385211,92.844697,DEBRIS,SLIDE,2016
21640,MZ/SER/84A15/2016/64,Mizoram,Serchhip,,"Near District Jail, Serchhip, Chhingchhip-Sialhau Road",23.38533,92.855433,DEBRIS,SLIDE,2016
21641,MZ/CHA/84E03/2017/72,Mizoram,Champhai,,West of Chalrang village,23.387194,93.147806,SOIL,SLIDE,
21642,MZ/SER/84A15/2016/129,Mizoram,Serchhip,,"North of Sialhau, PMGSY Thentlang-Sialhau Road",23.387328,92.933397,ROCK,SLIDE,2016
21643,MZ/CHA/84E07/2017/93,Mizoram,Champhai,,Kelkang village,23.388162,93.312962,DEBRIS,SLIDE,
21644,MZ/SER/84A15/2016/31,Mizoram,Serchhip,,"Near Presbyterian Kohran, Chhiahtlang, NH-54 Aizawl- Serchhip-Lunglei Road",23.388377,92.845102,ROCK,SLIDE,2014
21645,MZ/CHA/84E03/2017/73,Mizoram,Champhai,Champhai slide,"Jail Veng Rd, Champhai",23.388585,93.2446,ROCK,SLIDE,
21646,MZ/CHA/84E07/2017/94,Mizoram,Champhai,,0.8km towards Mualkawi,23.390204,93.311043,ROCK,SLIDE,
21647,MZ/CHA/84E07/2017/95,Mizoram,Champhai,,MelbukMulkawi Rd,23.391352,93.376359,ROCK,FALL,
21648,MZ/CHA/84E07/2017/96,Mizoram,Champhai,,MelbukMulkawi Rd,23.391983,93.376078,DEBRIS,SLIDE,
21649,MZ/CHA/84E07/2017/97,Mizoram,Champhai,,MelbukMulkawi Rd,23.392598,93.375863,ROCK,FALL,
21650,MZ/CHA/84E07/2017/98,Mizoram,Champhai,,East of Melbuk,23.393194,93.378917,DEBRIS,SLIDE,
21651,MZ/AIZ/84A11/2016/111,Mizoram,Aizawl,,"About 500m of Sialsuk Junction towards Thenzawl, SH-Aizawl- Thenzawl-Lunglei Road",23.393332,92.758148,ROCK,SLIDE,2016
21652,MZ/CHA/84E07/2017/99,Mizoram,Champhai,,"Mualkawi 7km mile stone, Kelkang 2km",23.393889,93.309244,DEBRIS,SLIDE,
21653,MZ/CHA/84E07/2017/100,Mizoram,Champhai,,MelbukMulkawi Rd,23.394333,93.374861,ROCK,SLIDE,
21654,MZ/CHA/84E07/2017/101,Mizoram,Champhai,,East of Melbuk,23.394732,93.381271,ROCK,SLIDE,
21655,MZ/CHA/84E07/2017/102,Mizoram,Champhai,,MelbukMulkawi Rd,23.395159,93.374335,ROCK,SLIDE,
21656,MZ/CHA/84E07/2017/104,Mizoram,Champhai,,W of Melbuk along Champhai Rd,23.395375,93.369426,ROCK,SLIDE,
21657,MZ/CHA/84E07/2017/105,Mizoram,Champhai,,5km W of Melbuk,23.395474,93.370459,SOIL,SLIDE,
21658,MZ/CHA/84E07/2017/106,Mizoram,Champhai,,MelbukMulkawi Rd,23.396738,93.368237,SOIL,SLIDE,
21659,MZ/AIZ/84A11/2016/110,Mizoram,Aizawl,,"About 800m of Sialsuk Junction towards Thenzawl, SH-Aizawl- Thenzawl-Lunglei Road",23.397126,92.757203,ROCK,SLIDE,2016
21660,MZ/CHA/84E07/2017/107,Mizoram,Champhai,,East of Melbuk (new rd cut),23.397417,93.385722,SOIL,SLIDE,
21661,MZ/CHA/84E07/2017/108,Mizoram,Champhai,,East of Melbuk,23.397861,93.3845,ROCK,SLIDE,
21662,MZ/CHA/84E07/2017/109,Mizoram,Champhai,,MelbukMulkawi Rd,23.397884,93.384281,ROCK,SLIDE,
21663,MZ/SER/84A15/2016/127,Mizoram,Serchhip,,"About 1km North of Chhaiahtlang, Chhaiahtlang- Lamchhip (Darzika) Road",23.40002,92.842404,DEBRIS,SLIDE,2016
21664,MZ/SER/84A15/2016/32,Mizoram,Serchhip,,"92km MileStone Chhiahtlang, NH-54 Aizawl-Serchhip-Lunglei Road",23.401015,92.848482,ROCK,SLIDE,2016
21665,MZ/AIZ/84A11/2016/109,Mizoram,Aizawl,,"At 2km Mile Stone, North of Sialsuk, SH-Aizawl-Thenzawl- Lunglei Road",23.40178,92.750005,ROCK,SLIDE,2016
21666,MZ/AIZ/84A11/2016/108,Mizoram,Aizawl,,"About 2km North of Sialsuk near Two Sister Highway Hotel, SH-Aizawl-Thenzawl-Lunglei Road",23.403402,92.750288,ROCK,SLIDE,2016
21667,MZ/CHA/84E07/2017/111,Mizoram,Champhai,,4.8 km south of Mualkawi,23.404207,93.318763,ROCK,SLIDE,
21668,MZ/SER/84A15/2016/33,Mizoram,Serchhip,,"2km from Chhiahtlang, near 11km Milestone (Chhingchhip), NH-54 Aizawl-Serchhip-Lunglei Road",23.405305,92.851014,ROCK,SLIDE,2015
21669,MZ/CHA/84E07/2017/112,Mizoram,Champhai,,SE of Mualkawi village,23.40555,93.360549,ROCK,SLIDE,
21670,MZ/CHA/84E07/2017/113,Mizoram,Champhai,,MelbukMulkawi Rd,23.406236,93.356052,DEBRIS,SLIDE,
21671,MIZO/AIZ/84A10/2007/E-1,Mizoram,Aizawl,Zembawk slide,,23.406389,92.75325,DEBRIS,SLIDE,08.09.2007 at night
21672,MZ/CHA/84E07/2017/114,Mizoram,Champhai,,4km south of Mualkawu,23.407528,93.318111,DEBRIS,SLIDE,
21673,MZ/CHA/84E07/2017/115,Mizoram,Champhai,,Zakhowthar Mulkawi Rd,23.408528,93.361278,ROCK,SLIDE,
21674,MZ/AIZ/84A11/2016/97,Mizoram,Aizawl,,"North of Sialsuk, SH-Sialsuk- Samlukhai-Damdia Road",23.409674,92.750935,ROCK,SLIDE,2016
21675,MZ/CHA/84E07/2017/116,Mizoram,Champhai,Melbuk slide,MelbukMulkawi Rd,23.410218,93.343897,ROCK,SLIDE,
21676,MZ/AIZ/84A11/2016/98,Mizoram,Aizawl,,"North of Sialsuk, SH-Sialsuk- Samlukhai-Damdia Road",23.411146,92.752193,DEBRIS,SLIDE,2016
21677,MZ/CHA/84E07/2017/117,Mizoram,Champhai,Melbuk slide,MelbukMulkawi Rd,23.411417,93.343361,ROCK,SLIDE,
21678,MZ/CHA/84E03/2017/76,Mizoram,Champhai,,Khawhai Khawzawl rd,23.411942,93.154836,ROCK,SLIDE,
21679,MZ/AIZ/84A11/2016/99,Mizoram,Aizawl,,"west of Samlukhai, SH-Sialsuk- Samlukhai-Damdia Road",23.412046,92.750099,ROCK,SLIDE,2016
21680,MZ/CHA/84E07/2017/118,Mizoram,Champhai,,MelbukMulkawi Rd,23.412845,93.33833,ROCK,SLIDE,
21681,MZ/AIZ/84A11/2016/107,Mizoram,Aizawl,,"About 4.5Km North of Sialsuk,SH-Aizawl-Thenzawl- Lunglei Road",23.412879,92.75401,ROCK,SLIDE,2016
21682,MZ/AIZ/84A11/2016/96,Mizoram,Aizawl,,"About 200m West of Smalukhai, SH-Sialsuk-Samlukhai-Damdia Road",23.413501,92.725781,DEBRIS,SLIDE,2016
21683,MZ/CHA/84E03/2017/77,Mizoram,Champhai,,North of Khawhai (Agrilink road),23.414113,93.136272,ROCK,SLIDE,2017
21684,MZ/AIZ/84A11/2016/95,Mizoram,Aizawl,,"About 800m Northwest of Samlukhai, SH-Sialsuk- Samlukhai-Damdia Road",23.415165,92.722199,ROCK,SLIDE,2016
21685,MZ/AIZ/84A11/2016/106,Mizoram,Aizawl,,"South of Chamring, about 7.5km North of Sialsuk, SH- Aizawl-Thenzawl-Lunglei Road",23.417482,92.770557,ROCK,SLIDE,2016
21686,MZ/CHA/84E03/2017/79,Mizoram,Champhai,,Khawhai Khawzawl road,23.418808,93.163009,DEBRIS,SLIDE,
21687,MZ/CHA/84E07/2017/120,Mizoram,Champhai,,Mualkawi church area,23.419417,93.333333,ROCK,SLIDE,
21688,MZ/CHA/84E07/2017/121,Mizoram,Champhai,Mualkawi slide,Mualkawi village,23.4195,93.331917,DEBRIS,SLIDE,
21689,MZ/AIZ/84A11/2016/94,Mizoram,Aizawl,,"About 2.3 km Northwest of Samlukhai, SH-Sialsuk- Samlukhai-Damdia Road",23.421903,92.715601,ROCK,SLIDE,2016
21690,MZ/CHA/84E03/2017/80,Mizoram,Champhai,,Kawhai Khawzawl road,23.422583,93.166,ROCK,SLIDE,
21691,MZ/AIZ/84A11/2016/93,Mizoram,Aizawl,,"About 2.5 km Northwest of Samlukhai, SH-Sialsuk- Samlukhai-Damdia Road",23.423348,92.715571,DEBRIS,SLIDE,2016
21692,MZ/CHA/84E03/2017/81,Mizoram,Champhai,,19.5 km towards Khawzawl,23.423972,93.165944,ROCK,SLIDE,
21693,MZ/CHA/84E03/2017/82,Mizoram,Champhai,,Khawhai Khawzawl road,23.42425,93.168778,SOIL,SLIDE,
21694,MZ/CHA/84E03/2017/14,Mizoram,Champhai,,Khawzawl Khawhai road,23.424417,93.167306,SOIL,SLIDE,
21695,MZ/AIZ/84A11/2016/92,Mizoram,Aizawl,,"About 3 km Northwest of Samlukhai, SH-Sialsuk- Samlukhai-Damdia Road",23.425424,92.716106,DEBRIS,SLIDE,2016
21696,MZ/CHA/84E03/2017/15,Mizoram,Champhai,,Khawhai Khawzawl road,23.425583,93.168278,DEBRIS,SLIDE,2017
21697,MZ/CHA/84E07/2017/5,Mizoram,Champhai,Mualkawi slide,Mualkawi Village (near the bypass road),23.427418,93.335544,DEBRIS,SLIDE,
21698,MZ/CHA/84E07/2017/7,Mizoram,Champhai,Zokhawthar slide 3,IndoMyanmar road,23.427611,93.336861,ROCK,SLIDE,
21699,MZ/AIZ/84A11/2016/91,Mizoram,Aizawl,,"About 4 km Northwest of Samlukhai, SH-Sialsuk- Samlukhai-Damdia Road",23.427681,92.714959,DEBRIS,SLIDE,2016
21700,MZ/CHA/84E07/2017/6,Mizoram,Champhai,,IndoMyanmar road (north of Mualkawi),23.427713,93.33564,ROCK,SLIDE,
21701,MZ/CHA/84E07/2017/8,Mizoram,Champhai,,IndoMyanmar road,23.428061,93.339182,ROCK,SLIDE,
21702,MZ/CHA/84E03/2017/16,Mizoram,Champhai,,Khawhai Khawzawl road,23.429181,93.171166,DEBRIS,SLIDE,2017
21703,MZ/CHA/84E03/2017/17,Mizoram,Champhai,,Khawhai Khawzawl road,23.430917,93.171889,ROCK,SLIDE,
21704,MZ/CHA/84E07/2017/9,Mizoram,Champhai,Zokhawthar slide 1,Indo Myanmar boarder road (north of Mualkawi),23.431639,93.33925,ROCK,SLIDE,
21705,MZ/CHA/84E07/2017/10,Mizoram,Champhai,Zokhawthar slide 2,Indo Myanmar boarder road (north of Mualkawi),23.43179,93.339128,ROCK,SLIDE,
21706,MZ/SER/84A15/2016/46,Mizoram,Serchhip,,"About 5.9 Km North of Chhiahtlang, NH-54 Aizawl- Serchhip-Lunglei Road",23.434706,92.854894,DEBRIS,SLIDE,2016
21707,MZ/SER/84A15/2016/76,Mizoram,Serchhip,,"Southwest of Tuikum River Bridge,Chhingchhip, PMGSY Chhingchhip-Hmuntha Road",23.43481,92.873933,ROCK,SLIDE,2016
21708,MZ/SER/84A15/2016/75,Mizoram,Serchhip,,"Southeast of Sainik School,Chhingchhip, PMGSY Chhingchhip-Hmuntha Road",23.435405,92.871814,DEBRIS,SLIDE,2015
21709,MZ/SER/84A15/2016/77,Mizoram,Serchhip,,"Southwest of Tuikum River Bridge,Chhingchhip, PMGSY Chhingchhip-Hmuntha Road",23.436999,92.875456,ROCK,SLIDE,2016
21710,MZ/SER/84A15/2016/78,Mizoram,Serchhip,,"Southwest of Tuikum River Bridge,Chhingchhip, PMGSY Chhingchhip-Hmuntha Road",23.438997,92.877502,ROCK,SLIDE,2016
21711,MZ/CHA/84E03/2017/18,Mizoram,Champhai,,Chawngtlai Tualte road.,23.439142,93.222581,ROCK,SLIDE,
21712,MZ/AIZ/84A11/2016/101,Mizoram,Aizawl,,"Southeast of Lungsai village, SH- Sialsuk-Samlukhai-Damdia Road",23.439894,92.702301,DEBRIS,SLIDE,2016
21713,MZ/AIZ/84A11/2016/100,Mizoram,Aizawl,,"About 3km Southeast of Lungsai village, SH-Sialsuk-Samlukhai- Damdia Road",23.440648,92.703726,ROCK,SLIDE,2016
21714,MZ/SER/84A15/2016/71,Mizoram,Serchhip,,"South of Sainik School,Chhingchhip, PMGSY Chhingchhip-Hmuntha Road",23.440711,92.864298,ROCK,SLIDE,2016
21715,MZ/SER/84A15/2016/79,Mizoram,Serchhip,,"Northwest of Tuikum River Bridge,Chhingchhip, PMGSY Chhingchhip-Hmuntha Road",23.440973,92.87909,DEBRIS,SLIDE,2016
21716,MZ/SER/84A15/2016/72,Mizoram,Serchhip,,"South of Sainik School,Chhingchhip, PMGSY Chhingchhip-Hmuntha Road",23.44129,92.865395,ROCK,SLIDE,2016
21717,MZ/CHA/84E03/2017/19,Mizoram,Champhai,,Chawngtalai Tualte road,23.442083,93.223472,SOIL,SLIDE,
21718,MZ/SER/84A15/2016/73,Mizoram,Serchhip,,"Southeast of Sainik School,Chhingchhip, PMGSY Chhingchhip-Hmuntha Road",23.442118,92.868912,ROCK,SLIDE,2016
21719,MZ/AIZ/84A11/2016/102,Mizoram,Aizawl,,"About 15km south of Damdia, SH-Sialsuk-Samlukhai-Damdia Road",23.442296,92.695903,DEBRIS,SLIDE,2016
21720,MZ/SER/84A15/2016/70,Mizoram,Serchhip,,"Southwest of Sainik School,Chhingchhip, PMGSY Chhingchhip-Hmuntha Road",23.443793,92.862106,DEBRIS,SLIDE,2015
21721,MZ/SER/84A15/2016/47,Mizoram,Serchhip,,"About 4km South of Chhingchhip, NH-54 Aizawl- Serchhip-Lunglei Road",23.443878,92.85593,ROCK,SLIDE,2016
21722,MZ/CHA/84E03/2017/20,Mizoram,Champhai,,Chawntalai Tualte road,23.445083,93.223889,DEBRIS,SLIDE,
21723,MZ/SER/84A15/2016/69,Mizoram,Serchhip,,"West of Sainik School,Chhingchhip, PMGSY Chhingchhip-Hmuntha Road",23.44608,92.861819,DEBRIS,SLIDE,2016
21724,MZ/SER/84A15/2016/62,Mizoram,Serchhip,,"Sainik School, Chhingchhip",23.447015,92.866917,ROCK,SLIDE,2016
21725,MZ/SER/84A15/2016/68,Mizoram,Serchhip,,"Northwest of Sainik School,Chhingchhip, PMGSY Chhingchhip-Hmuntha Road",23.447093,92.863082,ROCK,SLIDE,2016
21726,MZ/CHA/84E03/2017/21,Mizoram,Champhai,,Chawngtalai Tualte road,23.447639,93.223611,ROCK,SLIDE,
21727,MZ/SER/84A15/2016/67,Mizoram,Serchhip,,"Northwest of Sainik School,Chhingchhip, PMGSY Chhingchhip-Hmuntha Road",23.447697,92.861729,ROCK,SLIDE,2015
21728,MZ/SER/84A15/2016/65,Mizoram,Serchhip,,"South of Chhingchhip, PMGSY Chhingchhip-Hmuntha Road",23.447985,92.856607,DEBRIS,SLIDE,2016
21729,MZ/CHA/84E03/2017/22,Mizoram,Champhai,,Chawngtlai village,23.448278,93.207472,DEBRIS,SLIDE,
21730,MZ/CHA/84E03/2017/23,Mizoram,Champhai,,Chawntalai village,23.448329,93.209889,ROCK,SLIDE,
21731,MZ/SER/84A15/2016/83,Mizoram,Serchhip,,"North of Thentlang, Hmuntha, PMGSY Chhingchhip-Hmuntha Road",23.448368,92.899862,DEBRIS,SLIDE,2016
21732,MZ/CHA/84E03/2017/24,Mizoram,Champhai,,Chawngtalai village,23.449083,93.206222,DEBRIS,SLIDE,
21733,MZ/SER/84A15/2016/66,Mizoram,Serchhip,,"South of Chhingchhip, Chhingchhip-Hmuntha Road",23.449827,92.8599,DEBRIS,SLIDE,2015
21734,MZ/SER/84E03/2017/1,Mizoram,Serchhip,,Rullam village,23.451278,93.002944,DEBRIS,SLIDE,
21735,MZ/SER/84A15/2016/82,Mizoram,Serchhip,,"North of Thentlang, Hmuntha, PMGSY Chhingchhip-Hmuntha Road",23.451505,92.900845,DEBRIS,SLIDE,2015
21736,MZ/CHA/84E07/2017/14,Mizoram,Champhai,Tuipui slide,Near Tuipui Bridge,23.451972,93.259686,DEBRIS,SLIDE,
21737,MZ/CHA/84E07/2017/15,Mizoram,Champhai,,Near Tuipui Bridge,23.453389,93.2615,ROCK,SLIDE,2016
21738,MZ/SER/84A15/2016/49,Mizoram,Serchhip,,"About 2km South of Chhingchhip, Near View Point, NH-54 Aizawl-Serchhip-Lunglei Road",23.454081,92.857453,ROCK,SLIDE,2015
21739,MZ/SER/84A15/2016/50,Mizoram,Serchhip,,"About 1.8km South of Chhingchhip, NH-54 Aizawl- Serchhip-Lunglei Road",23.454817,92.858696,DEBRIS,SLIDE,2016
21740,MZ/CHA/84E07/2017/16,Mizoram,Champhai,,,23.454924,93.260137,ROCK,SLIDE,
21741,MZ/SER/84A15/2016/48,Mizoram,Serchhip,,"About 2.2km South of Chhingchhip, NH-54 Aizawl- Serchhip-Lunglei Road",23.454968,92.854599,DEBRIS,SLIDE,2016
21742,MZ/CHA/84E07/2017/17,Mizoram,Champhai,,Tlangsam,23.455367,93.362276,ROCK,SLIDE,
21743,MZ/SER/84A15/2016/51,Mizoram,Serchhip,,"South of Chhingchhip, NH-54 Aizawl-Serchhip-Lunglei Road",23.456101,92.859084,DEBRIS,SLIDE,2016
21744,MZ/SER/84E03/2017/2,Mizoram,Serchhip,Vanchengpui slide,Rullam Road,23.456613,93.006652,DEBRIS,SLIDE,
21745,MZ/SER/84E03/2017/3,Mizoram,Serchhip,,Rullam village,23.456861,93.006694,ROCK,SLIDE,
21746,MZ/SER/84E03/2017/4,Mizoram,Serchhip,Vanchengpui slide,Rullam village,23.457028,93.006722,DEBRIS,SLIDE,
21747,MZ/SER/84A15/2016/52,Mizoram,Serchhip,,"Near Sainik School Junction, Chhingchhip, NH-54 Aizawl- Serchhip-Lunglei Road",23.457031,92.857686,DEBRIS,SLIDE,2016
21748,MZ/SER/84E03/2017/5,Mizoram,Serchhip,Vanchengpui slide,Rullam Vangchengpui Rd,23.457083,93.007639,ROCK,SLIDE,
21749,MZ/CHA/84E03/2017/26,Mizoram,Champhai,,Champhai,23.45769,93.041184,ROCK,SLIDE,
21750,MZ/CHA/84E07/2017/19,Mizoram,Champhai,,500m east of Tuipui bridge towards Champhai,23.457971,93.263265,ROCK,SLIDE,2017
21751,MZ/SER/84A15/2016/81,Mizoram,Serchhip,,"Jhum cultivation, Hmuntha, PMGSY Chhingchhip-Hmuntha Road",23.458124,92.9053,DEBRIS,SLIDE,2016
21752,MZ/CHA/84E07/2017/20,Mizoram,Champhai,,700m east of Tuipui bridge towards Champhai,23.45835,93.263247,ROCK,SLIDE,2017
21753,MZ/CHA/84E07/2017/21,Mizoram,Champhai,,20.5 Km east of Khawzawl,23.458538,93.260555,DEBRIS,SLIDE,
21754,MZ/SER/84A15/2016/80,Mizoram,Serchhip,,"Jhum cultivation, Hmuntha, PMGSY Chhingchhip-Hmuntha Road",23.458593,92.905313,DEBRIS,SLIDE,2016
21755,MZ/CHA/84E07/2017/22,Mizoram,Champhai,,NE of Tuipui bridge (Aizawl Champhai road),23.458778,93.263222,ROCK,SLIDE,
21756,MZ/SER/84A15/2016/53,Mizoram,Serchhip,,"Chhingchhip, NH-54 Aizawl- Serchhip-Lunglei Road",23.459019,92.856803,DEBRIS,SLIDE,2016
21757,MZ/CHA/84E07/2017/23,Mizoram,Champhai,,Champhai Zokhawthar road,23.459039,93.324774,ROCK,SLIDE,
21758,MZ/CHA/84E03/2017/27,Mizoram,Champhai,,Champhai,23.459737,93.044479,ROCK,SLIDE,
21759,MZ/SER/84A15/2016/54,Mizoram,Serchhip,,"Chhingchhip, NH-54 Aizawl- Serchhip-Lunglei Road",23.459786,92.855821,DEBRIS,SLIDE,2016
21760,MZ/SER/84E03/2017/6,Mizoram,Serchhip,,Rullam Road,23.46025,93.01125,ROCK,SLIDE,
21761,MZ/SER/84A11/2017/152,Mizoram,Aizawl,,"About 900m Northwest of Hmuifan, SH-Aizawl-Thenzawl- Lunglei Road",23.460697,92.747293,ROCK,SLIDE,2016
21762,MZ/SER/84A15/2016/59,Mizoram,Serchhip,,"Chhingchhip, Near VLT drug Store, NH-54 Aizawl-Serchhip- Lunglei Road",23.460792,92.855527,ROCK,SLIDE,2014
21763,MZ/MAM/84A11/2017/142,Mizoram,Mamit,Darlung Slide,"Road Junction of Darlung-Reiek at Darlung,SH-Darlung-Reiek Road",23.460968,92.597217,DEBRIS,SLIDE,2010
21764,MZ/CHA/84E03/2017/28,Mizoram,Champhai,,"North of Chawngtalai, Chawntalai Khawzawl road",23.461083,93.205278,DEBRIS,SLIDE,
21765,MZ/CHA/84E07/2017/25,Mizoram,Champhai,Champhai slide,Champhai Zokhawthar Bypass road,23.461111,93.320472,DEBRIS,SLIDE,
21766,MZ/SER/84E03/2017/7,Mizoram,Serchhip,,Rullam Rd,23.461248,93.012863,ROCK,SLIDE,
21767,MZ/SER/84E03/2017/8,Mizoram,Serchhip,,Rullam Rd,23.462173,93.014317,ROCK,SLIDE,
21768,MZ/CHA/84E07/2017/26,Mizoram,Champhai,,ChungtekuaTuipui Rd,23.46243,93.262259,SOIL,SLIDE,
21769,MZ/CHA/84E07/2017/47,Mizoram,Champhai,,Champhai Zokhawthar Bypass road,23.462667,93.317472,DEBRIS,SLIDE,
21770,MZ/CHA/84E07/2017/48,Mizoram,Champhai,,Champhai Zokhawthar Bypass road,23.462667,93.317472,DEBRIS,SLIDE,
21771,MZ/SER/84A15/2016/60,Mizoram,Serchhip,,"Chhingchhip, NH-54 Aizawl- Serchhip-Lunglei Road",23.462805,92.856093,DEBRIS,SLIDE,2016
21772,MZ/CHA/84E03/2017/30,Mizoram,Champhai,Vanchengpui slide,Near Vanchengpui Rullam junction,23.462917,93.04575,ROCK,SLIDE,
21773,MZ/SER/84E03/2017/9,Mizoram,Serchhip,,Rullam Road,23.463222,93.015694,DEBRIS,SLIDE,
21774,MZ/SER/84E03/2017/10,Mizoram,Serchhip,,Rullam Rd,23.463765,93.018316,ROCK,SLIDE,
21775,MZ/SER/84A11/2017/147,Mizoram,Aizawl,,"2km Southwest of Samsuih, SH- Aizawl-Thenzawl-Lunglei Road",23.463981,92.736875,ROCK,SLIDE,2016
21776,MZ/SER/84A11/2017/148,Mizoram,Aizawl,,"1.5km Southwest of Samsuih, SH-Aizawl-Thenzawl-Lunglei Road",23.464206,92.737583,ROCK,SLIDE,
21777,MZ/SER/84A15/2016/61,Mizoram,Serchhip,,"Chhingchhip Venglai, NH-54 Aizawl-Serchhip-Lunglei Road",23.464394,92.855608,ROCK,SLIDE,
21778,MZ/CHA/84E07/2017/27,Mizoram,Champhai,Champhai slide,Bypass road,23.466139,93.312778,DEBRIS,SLIDE,
21779,MZ/CHA/84E07/2017/30,Mizoram,Champhai,Champhai slide,"0.5km south of police check post, Champhai Zokhawthar bypass road",23.466951,93.311834,DEBRIS,SLIDE,
21780,MZ/CHA/84E07/2017/28,Mizoram,Champhai,,"Jail Veng road, Champhai",23.467005,93.315107,ROCK,SLIDE,
21781,MZ/CHA/84E07/2017/31,Mizoram,Champhai,Champhai slide,"100m south of police chock, Champhai",23.46718,93.311778,DEBRIS,SLIDE,
21782,MZ/SER/84A11/2017/149,Mizoram,Aizawl,,"1.2km Southeast of Samsuih, SH- Aizawl-Thenzawl-Lunglei Road",23.467262,92.740634,ROCK,FALL,
21783,MZ/CHA/84E07/2017/32,Mizoram,Champhai,,KhawzawlChamphai Rd,23.467623,93.250867,ROCK,SLIDE,
21784,MZ/CHA/84E07/2017/33,Mizoram,Champhai,,KhawzawlChamphai Rd,23.467679,93.250636,ROCK,SLIDE,
21785,MZ/CHA/84E07/2017/34,Mizoram,Champhai,,Jail Veng (Aizawl Champhai road),23.467715,93.313017,DEBRIS,SLIDE,
21786,MZ/MAM/84A11/2017/141,Mizoram,Mamit,,"About 2 km South of Bawlte village, SH-Darlung-Reiek Road",23.468357,92.591717,ROCK,SLIDE,2016
21787,MZ/CHA/84E07/2017/36,Mizoram,Champhai,,1.2km west of Khankawn along Aizawl Champhai road,23.468361,93.304222,ROCK,SLIDE,
21788,MZ/CHA/84E07/2017/35,Mizoram,Champhai,ChhungteKhua slide,"SW of Chhungtekhua village, Aizawl Champhai road",23.468389,93.27075,ROCK,SLIDE,
