serial_no,slide_id,state,district,slide_name,road_location,latitude,longitude,material,movement_type,history
20956,MZ/LAW/84B14/2018/22,Mizoram,Lawngtlai,,NH 54,22.586,92.870003,Rock,Fall,
20957,MZ/LAW/84B14/2019/6,Mizoram,Lawngtlai,,Rawmibawk to Phalhrang,22.5886,92.970001,Rock,Slide,
20958,MZ/LAW/84B14/2019/5,Mizoram,Lawngtlai,,West of Rawmibawk village,22.591,92.917,Rock,Fall,
20959,MZ/LAW/84B10/2020/10,Mizoram,Lawngtlai,Chawngte P to Hmunlai road slide 5,Chawngte P to Hmunlai road,22.6,92.67,Rock,Slide,2017
20960,MZ/LAW/84B10/2020/4,Mizoram,Lawngtlai,Chawngte P slide 1,Outside Chawngte P,22.61,92.66,Debris,Slide,2019
20961,MZ/LAW/84B10/2020/5,Mizoram,Lawngtlai,Chawngte P slide 2,Outside Chawngte P,22.61,92.66,Debris,Slide,2018
20962,MZ/LAW/84B10/2020/6,Mizoram,Lawngtlai,Chawngte P to Hmunlai road slide 1,Chawngte P to Hmunlai road,22.61,92.66,Debris,Slide,2018
20963,MZ/LAW/84B10/2020/7,Mizoram,Lawngtlai,Chawngte P to Hmunlai road slide 2,Chawngte P to Hmunlai road,22.61,92.67,Debris,Slide,2018
20964,MZ/LAW/84B10/2020/8,Mizoram,Lawngtlai,Chawngte P to Hmunlai road slide 3,Chawngte P to Hmunlai road,22.61,92.67,Debris,Slide,2019
20965,MZ/LAW/84B10/2020/9,Mizoram,Lawngtlai,Chawngte P to Hmunlai road slide 4,Chawngte P to Hmunlai road,22.61,92.67,Debris,Slide,2017
20966,MZ/LAW/84B10/2020/18,Mizoram,Lawngtlai,Kamlanagar IV slide,Kamlanagar IV,22.61,92.64,Debris,Slide,2019
20967,MZ/LAW/84B10/2020/42,Mizoram,Lawngtlai,India Bangladesh Fencing road slide 6,India Bangladesh Fencing road,22.61,92.54,Debris,Slide,
20968,MZ/LAW/84B10/2020/43,Mizoram,Lawngtlai,India Bangladesh Fencing road slide 7,India Bangladesh Fencing road,22.61,92.54,Debris,Slide,
20969,MZ/LAW/84B14/2018/11,Mizoram,Lawngtlai,,Fungkah,22.615,92.916,Debris,Slide,
20970,MZ/LAW/84B14/2018/12,Mizoram,Lawngtlai,,Fungkah,22.615999,92.913002,Debris,Slide,
20971,MZ/LAW/84B10/2020/17,Mizoram,Lawngtlai,Kamlanagar III slide,Kamlanagar III,22.62,92.64,Debris,Slide,
20972,MZ/LAW/84B10/2020/24,Mizoram,Lawngtlai,Boganpara slide 1,Boganpara,22.63,92.64,Debris,Slide,
20973,MZ/LAW/84B10/2020/25,Mizoram,Lawngtlai,Boganpara slide 2,Boganpara,22.63,92.64,Debris,Slide,
20974,MZ/LUN/84B10/2020/46,Mizoram,Lunglei,Chawngte P slide 3,Outside Chawngte P,22.63,92.66,Debris,Slide,2019
20975,MZ/LUN/84B10/2020/47,Mizoram,Lunglei,Chawngte P slide 4,Outside Chawngte P,22.63,92.66,Debris,Slide,2019
20976,MZ/LUN/84B10/2020/48,Mizoram,Lunglei,Chawngte P to Ruallalung road slide 1,Chawngte P to Ruallalung road,22.63,92.66,Debris,Slide,2019
20977,MZ/LAW/84B10/2020/28,Mizoram,Lawngtlai,Saizawh W to Ngharum road slide 1,Saizawh W to Ngharum road,22.64,92.61,Debris,Slide,2019
20978,MZ/LUN/84B10/2020/49,Mizoram,Lunglei,Chawngte P to Ruallalung road slide 2,Chawngte P to Ruallalung road,22.64,92.66,Debris,Slide,
20979,MZ/LUN/84B10/2020/51,Mizoram,Lunglei,Chawngte P to Ruallalung road slide 3,Chawngte P to Ruallalung road,22.64,92.66,Debris,Slide,
20980,MZ/LUN/84B10/2020/53,Mizoram,Lunglei,Raillalung slide 5,Outside Ruallalung vilage,22.64,92.67,Debris,Slide,
20981,MZ/LAW/84B10/2020/29,Mizoram,Lawngtlai,Saizawh W to Ngharum road slide 2,Saizawh W to Ngharum road,22.65,92.61,Debris,Slide,2019
20982,MZ/LUN/84B10/2020/50,Mizoram,Lunglei,Raillalung slide 3,Outside Ruallalung,22.65,92.65,Debris,Slide,
20983,MZ/LUN/84B10/2020/52,Mizoram,Lunglei,Raillalung slide 4,Outside Ruallalung vilage,22.65,92.66,Debris,Slide,
20984,MZ/LUN/84B10/2020/54,Mizoram,Lunglei,Ngiautlang village slide 1,outside Ngiautlang village,22.65,92.67,Rock,Slide,
20985,MZ/LUN/84B10/2020/55,Mizoram,Lunglei,Ngiautlang village slide 2,Outside Ngiautlang village,22.65,92.67,Rock,Slide,
20986,MZ/LUN/84B10/2020/56,Mizoram,Lunglei,Chawngte P to Ruallalung road slide 4,Chawngte P to Ruallalung road,22.65,92.67,Debris,Slide,2018
20987,MZ/LUN/84B10/2020/79,Mizoram,Lunglei,Zehtet to Mautlang road slide 2,Zehtet to Mautlang road,22.65,92.71,Debris,Slide,2019
20988,MZ/LUN/84B10/2020/80,Mizoram,Lunglei,Zehtet to Mautlang road slide 3,Zehtet to Mautlang road,22.65,92.71,Debris,Slide,2019
20989,MZ/LUN/84B10/2020/81,Mizoram,Lunglei,Zehtet to Mautlang road slide 4,Zehtet to Mautlang road,22.65,92.71,Debris,Slide,2019
20990,MZ/LUN/84B14/2018/52,Mizoram,Lunglei,,Southwest of Thlengang,22.654861,92.894722,Rock,Fall,
20991,MZ/LUN/84B14/2018/53,Mizoram,Lunglei,,Southwest of Thlengang,22.656334,92.874725,Rock,Fall,
20992,MZ/LUNG/84B14/2018/23,Mizoram,Lunglei,,NH 54 4 km south of S. Tawipui,22.66,92.855003,Debris,Slide,
20993,MZ/LUN/84B10/2020/57,Mizoram,Lunglei,Chawngte P to Ruallalung road slide 5,Chawngte P to Ruallalung road,22.66,92.67,Debris,Slide,2018
20994,MZ/LUN/84B10/2020/58,Mizoram,Lunglei,Chawngte P to Ruallalung road slide 6,Chawngte P to Ruallalung road,22.66,92.67,Debris,Slide,
20995,MZ/LUN/84B10/2020/59,Mizoram,Lunglei,Chawngte P to Ruallalung road slide 7,Chawngte P to Ruallalung road,22.66,92.67,Debris,Slide,
20996,MZ/LUN/84B10/2020/73,Mizoram,Lunglei,Lungrang S slide 1,Outside Lungrang S,22.66,92.65,Rock,Slide,
20997,MZ/LUN/84B10/2020/74,Mizoram,Lunglei,Lungrang S slide 2,Outside Lungrang S,22.66,92.65,Rock,Slide,
20998,MZ/LUN/84B10/2020/78,Mizoram,Lunglei,Zehtet to Mautlang road slide 1,Zehtet to Mautlang road,22.66,92.71,Debris,Flow,2019
20999,MZ/LAW/84B10/2020/40,Mizoram,Lawngtlai,Silsury to Chhotapansury slide,Silsury to Chhotapansury road,22.67,92.56,Rock,Slide,
21000,MZ/LUN/84B10/2020/60,Mizoram,Lunglei,Ruallalung to S Lungrang road slide 1,Ruallalung to S Lungrang road,22.67,92.68,Debris,Slide,
21001,MZ/LUN/84B10/2020/75,Mizoram,Lunglei,Ruallalung to Zehtet road slide 1,Ruallalung to Zehtet road,22.67,92.68,Rock,Slide,2019
21002,MZ/LUN/84B10/2020/76,Mizoram,Lunglei,Ruallalung to Zehtet road slide 2,Ruallalung to Zehtet road,22.67,92.68,Rock,Slide,2019
21003,MZ/LUN/84B10/2020/77,Mizoram,Lunglei,Ruallalung to Zehtet road slide 3,Ruallalung to Zehtet road,22.67,92.69,Debris,Slide,2019
21004,MZ/LUN/84B10/2020/82,Mizoram,Lunglei,Zehtet village slide 1,Outside Zehtet village,22.67,92.69,Debris,Slide,
21005,MZ/LUNG/84B14/2018/24,Mizoram,Lunglei,Leichedut slide,S. Tawipui,22.673,92.844002,Debris,Slide,
21006,MZ/LAW/84B10/2020/30,Mizoram,Lawngtlai,Montola slide 1,Montola,22.68,92.59,Debris,Slide,2019
21007,MZ/LAW/84B10/2020/31,Mizoram,Lawngtlai,Montola slide 2,Montola,22.68,92.59,Debris,Slide,
21008,MZ/LAW/84B10/2020/32,Mizoram,Lawngtlai,Montola slide,Outside Montola,22.68,92.58,Debris,Slide,
21009,MZ/LAW/84B10/2020/33,Mizoram,Lawngtlai,Montola to Borapansury slide,Montola to Borapansury road,22.68,92.58,Debris,Slide,2019
21010,MZ/LAW/84B10/2020/34,Mizoram,Lawngtlai,Ngharum to Buisek road slide,Ngharum to Buisek road,22.68,92.58,Debris,Slide,2019
21011,MZ/LAW/84B10/2020/35,Mizoram,Lawngtlai,Montola to Buisek slide,Montola to Buisek road,22.68,92.57,Debris,Slide,2019
21012,MZ/LAW/84B10/2020/36,Mizoram,Lawngtlai,Buisek slide,Buisek,22.68,92.57,Rock,Slide,2019
21013,MZ/LAW/84B10/2020/39,Mizoram,Lawngtlai,Ugadasury slide,Ugadasury,22.68,92.56,Rock,Slide,
21014,MZ/LUN/84B10/2020/61,Mizoram,Lunglei,Ruallalung to S Lungrang road slide 2,Ruallalung to S Lungrang road,22.68,92.66,Debris,Fall,2016
21015,MZ/LUN/84B10/2020/83,Mizoram,Lunglei,Zehtet village slide 2,Outside Zehtet village,22.68,92.69,Debris,Slide,
21016,MZ/LUNG/84B14/2018/9,Mizoram,Lunglei,,Southwest of Thlengang,22.681,92.884003,Rock,Fall,
21017,MZ/LUNG/84B14/2018/10,Mizoram,Lunglei,,Southwest of Thlengang,22.683001,92.882004,Rock,Fall,
21018,MZ/LUNG/84B14/2018/25,Mizoram,Lunglei,,NH 54,22.688,92.842003,Rock,Fall,
21019,MZ/LUN/84B10/2020/62,Mizoram,Lunglei,Raillalung slide 1,Outside Raillalung,22.69,92.72,Debris,Slide,
21020,MZ/LUNG/84B14/2018/26,Mizoram,Lunglei,,NH 54,22.691,92.841003,Debris,Slide,
21021,MZ/LUNG/84B14/2018/27,Mizoram,Lunglei,,NH 54,22.691999,92.841003,Debris,Fall,
21022,MZ/LAW/84B10/2020/37,Mizoram,Lawngtlai,Buisek to Chhotapansury slide,Buisek to Chhotapansury road,22.7,92.56,Rock,Slide,2019
21023,MZ/LUN/84B10/2020/64,Mizoram,Lunglei,Ruallalung to S Lungrang road slide 1,Ruallalung to S Lungrang road,22.7,92.66,Debris,Fall,2019
21024,MZ/LUN/84B10/2020/65,Mizoram,Lunglei,Ruallalung to S Lungrang road slide 2,Ruallalung to S Lungrang road,22.7,92.66,Debris,Fall,2019
21025,MZ/LUN/84B10/2020/66,Mizoram,Lunglei,Ruallalung to S Lungrang road slide 3,Ruallalung to S Lungrang road,22.7,92.66,Debris,Slide,2019
21026,MZ/LAW/84B14/2019/8,Mizoram,Lawngtlai,,Vartek Road,22.700001,92.994003,Rock,Slide,
21027,MZ/LAW/84B14/2019/7,Mizoram,Lawngtlai,,Outside Lungtian village,22.704,92.985001,Debris,Slide,
21028,MZ/LUNG/84B14/2018/28,Mizoram,Lunglei,,NH 54 2 kms south of N. Tawipui II,22.705,92.842003,Debris,Slide,
21029,MZ/LAW/84B10/2020/41,Mizoram,Lawngtlai,Borapansury to Montola slide,Borapansury to Montola road,22.71,92.54,Debris,Slide,
21030,MZ/LUN/84B10/2020/63,Mizoram,Lunglei,Raillalung slide 2,Outside Raillalung,22.71,92.7,Debris,Slide,
21031,MZ/LUN/84B10/2020/67,Mizoram,Lunglei,Ruallalung to S Lungrang road slide 4,Ruallalung to S Lungrang road,22.71,92.66,Debris,Slide,2019
21032,MZ/LUN/84B14/2018/1,Mizoram,Lunglei,,N. Tawipui I,22.711,92.839996,Debris,Slide,
21033,MZ/LUN/84B10/2020/68,Mizoram,Lunglei,Lungrang S slide,Lungrang S,22.73,92.65,Debris,Slide,
21034,MZ/LUN/84B10/2020/69,Mizoram,Lunglei,S Lungrang slide,S Lungrang,22.73,92.65,Debris,Slide,2019
21035,MZ/LUN/84B10/2020/70,Mizoram,Lunglei,S Lungrang to Lalnutui road slide 1,S Lungrang to Lalnutui road,22.73,92.65,Debris,Slide,2019
21036,MZ/LUN/84B10/2020/71,Mizoram,Lunglei,S Lungrang to Lalnutui road slide 2,S Lungrang to Lalnutui road,22.73,92.65,Debris,Slide,2019
21037,MZ/LAW/84B10/2020/38,Mizoram,Lawngtlai,Kurbalavasora to Borapansury slide,Kurbalavasora to Borapansury road,22.74,92.52,Debris,Slide,2019
21038,MZ/LUN/84B10/2020/72,Mizoram,Lunglei,S Lungrang to Lalnutui road slide 3,S Lungrang to Lalnutui road,22.74,92.63,Debris,Flow,2018
21039,MZ/LUN/84B13/2018/1,Mizoram,Lunglei,,SW of Mualthum along Thualthu-Tawipui road,22.751808,92.838905,Debris,Slide,
21040,MZ/LUN/84B13/2018/2,Mizoram,Lunglei,,Thualte village area,22.771872,92.840324,Rock,Slide,
21041,MZ/LUN/84B13/2018/3,Mizoram,Lunglei,,N of Thualte,22.777763,92.833969,Rock,Slide,
21042,MZ/LUN/84B13/2018/4,Mizoram,Lunglei,,about 8km S of Bualte,22.779978,92.833778,Debris,Slide,
21043,MZ/LUN/84B13/2018/5,Mizoram,Lunglei,,about 7.5km SE of Bualte,22.785034,92.834671,Rock,Slide,
21044,MZ/LUN/84B09/2018/1,Mizoram,Lunglei,,Rangte- S. Lungrang,22.786274,92.620659,Debris,Slide,
21045,MZ/LUN/84B09/2018/2,Mizoram,Lunglei,,Rangte- S. Lungrang,22.786629,92.62748,Rock,Slide,
21046,MZ/LUN/84B13/2018/6,Mizoram,Lunglei,,about 5km SE Bualte,22.788198,92.825165,Rock,Slide,
21047,MZ/LUN/84B13/2018/7,Mizoram,Lunglei,,Darzo-S. Vanlaphai,22.78916,92.981087,Soil,Slide,
21048,MZ/LUN/84B09/2018/3,Mizoram,Lunglei,,Rangte- S. Lungrang,22.789585,92.621895,Rock,Slide,
21049,MZ/LUN/84B13/2018/8,Mizoram,Lunglei,,4km bualte/6km Thualte stone,22.789967,92.820396,Debris,Slide,
21050,MZ/LUN/84B09/2018/4,Mizoram,Lunglei,,Rangte village,22.790684,92.614983,Debris,Slide,
21051,MZ/LUN/84B13/2018/9,Mizoram,Lunglei,,Bualte Road,22.791958,92.833511,Rock,Slide,
21052,MZ/LUN/84B13/2018/10,Mizoram,Lunglei,,2.5Km S of Bualte,22.795282,92.813881,Rock,Slide,
21053,MZ/LUN/84B13/2018/11,Mizoram,Lunglei,,Darzo-S. Vanlaphai,22.796106,92.991173,Rock,Fall,
21054,MZ/LUN/84B13/2018/12,Mizoram,Lunglei,,1km from Bualte,22.801022,92.81369,Debris,Slide,
21055,MZ/LUN/84F01/2018/1,Mizoram,Lunglei,,2.5km North of South Vanlaphai on PMGSY South Vanlaphai- Muallanpui Road,22.802805,93.004639,Debris,Slide,
21056,MZ/LUN/84B13/2018/13,Mizoram,Lunglei,,0.8 km from Bulate,22.80291,92.81369,Rock,Slide,
21057,MZ/LUN/84B13/2018/14,Mizoram,Lunglei,,New Dawn,22.803709,92.815636,Debris,Slide,
21058,MZ/LUN/84B13/2018/15,Mizoram,Lunglei,,0.6 Km from Bualte,22.803982,92.815475,Debris,Slide,
21059,MZ/LUN/84B13/2018/16,Mizoram,Lunglei,,0.8km from bualte towards lawngtlai,22.804358,92.816559,Debris,Slide,
21060,MZ/LUN/84B13/2018/17,Mizoram,Lunglei,,0.7km from Bulate towards Lawngtlai,22.804701,92.816734,Rock,Fall,
21061,MZ/LUN/84B13/2018/18,Mizoram,Lunglei,,10 km from Thualtu,22.806564,92.812057,Rock,Slide,
21062,MZ/LUN/84B13/2018/19,Mizoram,Lunglei,,Thaizawl village,22.812588,92.807343,Rock,Slide,2018
21063,MZ/LUN/84B13/2018/20,Mizoram,Lunglei,,Thaizawl village,22.813019,92.805801,Soil,Slide,
21064,MZ/LUN/84B13/2018/21,Mizoram,Lunglei,,about 500m from Thaizawl,22.815697,92.802696,Debris,Slide,
21065,MZ/LUN/84B09/2018/25,Mizoram,Lunglei,Phairuangkai Slide,"Phairuangkai-West Rotlang road, ChangpuiVeng, Phairuangkai.",22.82106,92.637703,Soil,Flow,
21066,MZ/LUN/84B13/2018/22,Mizoram,Lunglei,,2km from Thaizawl towards Lawngtlai,22.821659,92.804405,Debris,Slide,
21067,MZ/LUN/84B13/2018/23,Mizoram,Lunglei,,Chumkhum -Phairungkai,22.822599,92.624512,Soil,Slide,
21068,MZ/LUN/84B13/2018/24,Mizoram,Lunglei,,Chumkhum -Phairungkai,22.823553,92.628441,Soil,Slide,
21069,MZ/LUN/84F01/2018/2,Mizoram,Lunglei,,1.5 km South of Luatpuitlang on PMGSY South Vanlaphai- Muallanpui Road,22.823893,93.036804,Debris,Slide,2018
21070,MZ/LUN/84B13/2018/25,Mizoram,Lunglei,,Chumkhum village (Diversion),22.82402,92.608917,Soil,Slide,
21071,MZ/LUN/84B13/2018/26,Mizoram,Lunglei,,Darzo-S. Vanlaphai,22.826855,92.971519,Rock,Slide,
21072,MZ/LUN/84B13/2018/27,Mizoram,Lunglei,,about 3.5Km from Thaizawl,22.827084,92.80175,Soil,Slide,2018
21073,MZ/LUN/84B13/2018/28,Mizoram,Lunglei,,S. Vanlaphai-Darzo,22.827406,92.975822,Rock,Fall,
21074,MZ/LUN/84B13/2018/29,Mizoram,Lunglei,,Lunglei-Tlangpui Road,22.829491,92.760933,Debris,Slide,
21075,MZ/LUN/84B13/2018/30,Mizoram,Lunglei,,E Rotlang- S. Mualthuam,22.832573,92.892761,Rock,Slide,
21076,MZ/LUN/84B13/2018/31,Mizoram,Lunglei,,Darzo village,22.83358,92.955582,Debris,Slide,
21077,MZ/LUN/84B13/2018/32,Mizoram,Lunglei,,Lunglei-Tlangpui Road,22.834824,92.758766,Debris,Slide,
21078,MIZO/LUN/84B13/2005/E-21,Mizoram,Lunglei,Lunglei-8 slide,,22.83528,92.80519,Rock,Fall,
21079,MZ/LUN/84B13/2018/33,Mizoram,Lunglei,,Lunglei-Tlangpui Road,22.836016,92.759361,Soil,Slide,
21080,MZ/LUN/84B13/2018/34,Mizoram,Lunglei,,E Rotlang- S. Mualthuam,22.8363,92.892799,Rock,Slide,
21081,MIZO/LUN/84B13/2005/E-23,Mizoram,Lunglei,Lunglei-10 slide,,22.83653,92.80092,Rock,Fall,
21082,MIZO/LUN/84B13/2005/E-22,Mizoram,Lunglei,Lunglei-9 slide,,22.83664,92.80347,Rock,Fall,
21083,MIZO/LUN/84B13/2005/E-24,Mizoram,Lunglei,Lunglei-11 slide,,22.83675,92.79922,Rock,Fall,
21084,MZ/LUN/84B13/2018/35,Mizoram,Lunglei,,"about 300m from TNT home, along Lunglei- Lawngtlai Rd",22.837624,92.797165,Rock,Slide,
21085,MZ/LUN/84B13/2018/37,Mizoram,Lunglei,,TNT HOMe,22.83779,92.795959,Debris,Slide,
21086,MZ/LUN/84B13/2018/36,Mizoram,Lunglei,,about 1 Km from TNT along Lunglei- Lawngtlai Rd,22.837809,92.798653,Rock,Fall,2018
21087,MZ/LUN/84B13/2018/38,Mizoram,Lunglei,,about 1 Km from TNT along Lunglei- Lawngtlai Rd,22.838051,92.798889,Rock,Fall,2018
21088,MZ/LUN/84B13/2018/39,Mizoram,Lunglei,,Near TNT Home Lunglei,22.838732,92.791954,Debris,Slide,2018
21089,MZ/LUN/84B13/2018/40,Mizoram,Lunglei,,E Rotlang- S. Mualthuam,22.83885,92.89209,Soil,Slide,
21090,MZ/LUN/84B13/2018/41,Mizoram,Lunglei,,TNT HOMe,22.838875,92.792801,Debris,Slide,2018
21091,MZ/LUN/84B13/2018/42,Mizoram,Lunglei,,Darzo-Tuipui D,22.839445,92.95668,Debris,Slide,
21092,MZ/LUN/84B13/2018/43,Mizoram,Lunglei,,!5km from junc (Lunglei- lawngtlai rd),22.841097,92.792755,Rock,Slide,
21093,MZ/LUN/84B13/2018/44,Mizoram,Lunglei,,E Rotlang- S. Mualthuam,22.841455,92.891235,Soil,Slide,
21094,MZ/LUN/84B13/2018/45,Mizoram,Lunglei,,Darzo-Tuipui D,22.841801,92.951385,Rock,Fall,
21095,MZ/LUN/84B13/2018/46,Mizoram,Lunglei,,Darzo-Tuipui D,22.842268,92.951981,Debris,Slide,
21096,MZ/LUN/84B13/2018/47,Mizoram,Lunglei,,Darzo-Tuipui D,22.844219,92.955048,Debris,Slide,
21097,MZ/LUN/84B13/2018/48,Mizoram,Lunglei,,Darzo-Tuipui D,22.844894,92.944511,Debris,Slide,
21098,MZ/LUN/84B13/2018/49,Mizoram,Lunglei,,Pachang/Tlabung 61Km stone,22.845263,92.674942,Soil,Slide,
21099,MIZO/LUN/84B13/2005/E-25,Mizoram,Lunglei,Lunglei-12 slide,,22.84553,92.79944,Rock,Fall,
21100,MZ/LUN/84B13/2018/50,Mizoram,Lunglei,,Lunglei-Lawngtlai road,22.846123,92.796333,Rock,Slide,
21101,MZ/LUN/84B13/2018/51,Mizoram,Lunglei,,1.5km N of Hrangchalkawn,22.846241,92.804893,Debris,Slide,
21102,MIZO/LUN/84B13/2005/E-26,Mizoram,Lunglei,Lunglei-13 slide,,22.84808,92.79831,Rock,Fall,
21103,MZ/LUN/84B13/2018/52,Mizoram,Lunglei,,E Rotlang- S. Mualthuam,22.848185,92.886963,Rock,Slide,
21104,MZ/LUN/84B13/2018/53,Mizoram,Lunglei,,Hranchalkawn-Zobawk Road,22.849134,92.809334,Rock,Slide,
21105,MZ/LUN/84B13/2018/54,Mizoram,Lunglei,,abot 200 m E from Hranchalkawn TL area,22.850847,92.797028,Rock,Slide,
21106,MIZO/LUN/84B09/2005/E-5,Mizoram,Lunglei,Pachang slide,,22.851028,92.694972,Debris,Fall,
21107,MIZO/LUN/84B09/2005/E-7,Mizoram,Lunglei,Hawruang slide,,22.85258,92.70186,Rock cum Debris,Slide,
21108,MZ/LUN/84B13/2018/55,Mizoram,Lunglei,,S of Zobawk village,22.852823,92.815781,Debris,Slide,
21109,MZ/LUN/84B13/2018/56,Mizoram,Lunglei,,S of Zobawk village,22.853046,92.81588,Debris,Slide,
21110,MIZO/LUN/84B09/2005/E-6,Mizoram,Lunglei,Pachang-2 slide,,22.85558,92.69914,Rock cum Debris,Slide,
21111,MIZO/LUN/84B09/2005/E-8,Mizoram,Lunglei,Hawruang-2 slide,,22.85697,92.70764,Debris,Slide,
21112,MZ/LUN/84B09/2018/5,Mizoram,Lunglei,,Haurang-Pachang road,22.857729,92.704483,Debris,Slide,
21113,MZ/LUN/84B13/2014/02,Mizoram,Lunglei,Lungmual,"Lungmual, 2nd MAP Residential Complex",22.86003,92.75831,Rock cum Debris,Flow,
21114,MIZO/LUN/84B09/2005/E-9,Mizoram,Lunglei,Hawruang-3 slide,,22.86025,92.70778,Debris,Slide,
21115,MZ/LUN/84B09/2018/6,Mizoram,Lunglei,,Haurang-Pachang road,22.860407,92.705795,Debris,Slide,
21116,MZ/LUN/84B13/2018/57,Mizoram,Lunglei,,E Rotlang- S. Mualthuam,22.861877,92.897736,Debris,Slide,
21117,MZ/LUN/84B09/2018/7,Mizoram,Lunglei,,Haurang-Pachang road,22.862419,92.706055,Rock,Slide,
21118,MZ/LUN/84B13/2018/58,Mizoram,Lunglei,,Zobawk village,22.862442,92.826431,Rock,Slide,
21119,MIZO/LUN/84B09/2005/E-10,Mizoram,Lunglei,Hawruang-4 slide,,22.86428,92.71097,Debris,Slide,
21120,MZ/LUN/84B13/2018/59,Mizoram,Lunglei,,Luangmual,22.865286,92.754898,Rock,Slide,
21121,MZ/LUN/84B13/2018/61,Mizoram,Lunglei,,Zobawk village,22.865692,92.825745,Rock,Slide,
21122,MZ/LUN/84B13/2018/60,Mizoram,Lunglei,,Theriat (Lunglei-Zobawk),22.865734,92.771561,Rock,Fall,
21123,MZ/LUN/84B13/2018/62,Mizoram,Lunglei,,Theriat,22.866318,92.776726,Debris,Slide,
21124,MZ/LUN/84B13/2018/63,Mizoram,Lunglei,,Theriat village,22.866783,92.772026,Debris,Slide,
21125,MZ/LUN/84B13/2018/64,Mizoram,Lunglei,,Theriat village(Lunglei-Zobawk rd),22.866833,92.774925,Rock,Slide,
21126,MIZO/LUN/84B13/2005/E-16,Mizoram,Lunglei,Lunglei-4 slide,,22.86739,92.75764,Rock,Fall,
21127,MZ/LUN/84B13/2018/65,Mizoram,Lunglei,,Luangmual,22.867477,92.754234,Rock,Slide,
21128,MZ/LUN/84B13/2018/66,Mizoram,Lunglei,,E Rotlang- S. Mualthuam,22.867741,92.898506,Rock,Fall,
21129,MZ/LUN/84B13/2018/67,Mizoram,Lunglei,,2.5km N of Zowbawk,22.869579,92.824974,Rock,Slide,
21130,MZ/LUN/84B13/2018/68,Mizoram,Lunglei,,1 km N from Luangmual,22.869707,92.753304,Rock,Slide,
21131,MZ/LUN/84B05/2020/6,Mizoram,Lunglei,SE of Tlabung slide 9,9.2 km SE of Tlabung on SH- Tlabung -Tiperghat road,22.87,92.49,Debris,Slide,2017
21132,MZ/LUN/84B05/2020/7,Mizoram,Lunglei,SE of Tlabung slide 1,10 km SE of Tlabung on SH- Tlabung -Tiperghat road,22.87,92.48,Debris,Slide,2018
21133,MZ/LUN/84B05/2020/8,Mizoram,Lunglei,SE of Tlabung slide 2,10.2 km SE of Tlabung on SH- Tlabung -Tiperghat road,22.87,92.48,Debris,Slide,2018
21134,MZ/LUN/84B09/2018/8,Mizoram,Lunglei,,Haurang-Pachang road,22.870518,92.703873,Debris,Slide,
21135,MZ/LUN/84B13/2018/70,Mizoram,Lunglei,,1.2km from Luangmual,22.870546,92.752853,Rock,Slide,
21136,MZ/LUN/84B13/2018/69,Mizoram,Lunglei,,4km S of Dawn,22.87056,92.822105,Rock,Slide,2018
21137,MIZO/LUN/84B13/2005/E-15,Mizoram,Lunglei,Lunglei-3 slide,,22.87075,92.75403,Rock cum Debris,Slide,
21138,MZ/LUN/84B13/2018/72,Mizoram,Lunglei,,1.6km N of luangmual,22.872238,92.750557,Rock,Fall,
21139,MZ/LUN/84B13/2018/71,Mizoram,Lunglei,,6km S of Dawn,22.872299,92.815971,Debris,Slide,
21140,MZ/LUN/84B13/2018/73,Mizoram,Lunglei,,2 km N of Luangmual,22.872849,92.748711,Debris,Slide,
21141,MZ/LUN/84B13/2018/74,Mizoram,Lunglei,,5Km S of Dawn,22.873062,92.817093,Rock,Slide,
21142,MZ/LUN/84B09/2018/26,Mizoram,Lunglei,Lunglawn landslide,"Lunglawn Veng, SE of Lunglei town.",22.873558,92.755951,Debris,Slide,
21143,MZ/LUN/84B13/2018/75,Mizoram,Lunglei,,E Rotlang- S. Mualthuam,22.873812,92.902039,Debris,Slide,
21144,MZ/LUN/84B13/2018/76,Mizoram,Lunglei,,E Rotlang- S. Mualthuam,22.874456,92.901688,Soil,Slide,
21145,MZ/LUN/84B09/2018/9,Mizoram,Lunglei,,About 500m from Haurang Village,22.874741,92.730354,Debris,Slide,
21146,MIZO/LUN/84B13/2005/E-14,Mizoram,Lunglei,Lunglei-2 slide,,22.87506,92.75136,Debris,Slide,
21147,MZ/LUN/84B05/2020/2,Mizoram,Lunglei,Muriskata to Lewin slide,Muriskata to Lewin on SH- Tlabung -Tiperghat road,22.88,92.49,Debris,Slide,2017
21148,MZ/LUN/84B05/2020/3,Mizoram,Lunglei,Tlabung -Tiperghat road section slide 1,SH- Tlabung -Tiperghat road,22.88,92.49,Debris,Slide,2017
21149,MZ/LUN/84B05/2020/4,Mizoram,Lunglei,Tlabung -Tiperghat road section slide 2,SH- Tlabung -Tiperghat road,22.88,92.49,Debris,Slide,2017
21150,MZ/LUN/84B05/2020/5,Mizoram,Lunglei,SE of Tlabung slide 8,7 km SE of Tlabung on SH- Tlabung -Tiperghat road,22.88,92.49,Debris,Slide,2017
21151,MZ/LUN/84B05/2020/9,Mizoram,Lunglei,SE of Tlabung slide 4,10.8 km SE of Tlabung on SH- Tlabung -Tiperghat road,22.88,92.48,Debris,Slide,2018
